n,k,method,total_time_init_candidates_set,total_time_update_bounds,total_time_compute_pdf,total_time_determine_next_question,total_time_llm_response,total_time,api_calls
1000,2,Naive,,,,,,2289.973402283706,4001
1000,2,Max_Prob,0.0008945465087890625,0.00010824203491210938,0.472515344619751,0.0002548694610595703,572.0207696270838,572.4945426297083,1001
1000,4,Naive,,,,,,44261.25055060899,77338
1000,4,Max_Prob,0.004068136215209961,0.11218953132629395,206.28428888320923,1.949826955795288,1480.1239296925228,1688.4743031990688,2589
1000,6,Naive,,,,,,57007.16340217975,99474
1000,6,Max_Prob,0.0014889240264892578,0.472301721572876,1151.483565568924,14.98394227027893,3490.016624454607,4656.957922939409,6110
1000,8,Naive,,,,,,57178.394713405665,99744
1000,8,Max_Prob,0.00168609619140625,0.9548726081848145,2313.1297993659973,58.244773149490356,5842.013132744455,8214.344263964318,10255
1000,10,Naive,,,,,,65271.77341732812,113587
1000,10,Max_Prob,0.0018773078918457031,2.504391670227051,6386.4081354141235,559.7329840660095,12054.93357851747,19003.580966975722,21148
