n,k,method,total_time_init_candidates_set,total_time_update_bounds,total_time_compute_pdf,total_time_determine_next_question,total_time_llm_response,total_time,api_calls
1000,2,Naive,,,,,,2241.2410671518896,3889
1000,2,Max_Prob,0.0009708404541015625,0.00033092498779296875,0.5160024166107178,0.0006289482116699219,574.7611421390583,575.2790752693226,1007
1000,4,Naive,,,,,,48562.12568189546,84757
1000,4,Max_Prob,0.0012917518615722656,0.15303635597229004,321.1813004016876,4.016069412231445,1756.80659885337,2082.158296775123,3082
1000,6,Naive,,,,,,59749.84415471496,104051
1000,6,Max_Prob,0.0015511512756347656,0.3574228286743164,812.1863837242126,9.709526300430298,2953.907331249563,3776.162215254156,5182
1000,8,Naive,,,,,,64812.22301960045,112704
1000,8,Max_Prob,0.0016601085662841797,1.297121286392212,3621.382313013077,196.79984331130981,7582.011062432551,11401.492000151895,13289
1000,10,Naive,,,,,,67249.0012181085,116721
1000,10,Max_Prob,0.03347921371459961,2.328549385070801,6447.016273975372,703.6752519607544,11791.97533841798,18945.02889295289,20671
