n,k,method,total_time_init_candidates_set,total_time_update_bounds,total_time_compute_pdf,total_time_determine_next_question,total_time_llm_response,total_time,api_calls
500,2,Naive,,,,,,801.1737668891434,1400
500,2,Max_Prob,0.0002455711364746094,0.00025343894958496094,0.006157636642456055,0.0002741813659667969,289.35865734527846,289.36558817337294,512
500,4,Naive,,,,,,9342.188934423839,16196
500,4,Max_Prob,0.00028395652770996094,0.10119843482971191,2.389906406402588,0.01620936393737793,353.66296263444127,356.17056079613866,622
500,6,Naive,,,,,,20268.76337747921,34759
500,6,Max_Prob,0.0003688335418701172,0.014498472213745117,8.414056539535522,0.8939387798309326,476.391173250211,485.7140358753331,838
500,8,Naive,,,,,,28704.122238453943,49135
500,8,Max_Prob,0.0006341934204101562,0.6382730007171631,32.26049447059631,6.939565658569336,917.4378045330375,957.2767718563407,1621
500,10,Naive,,,,,,41997.929867753955,71673
500,10,Max_Prob,0.005226850509643555,0.5537459850311279,80.7212541103363,34.09783315658569,1462.9285563530145,1578.3066164554773,2572
