n,k,method,total_time_init_candidates_set,total_time_update_bounds,total_time_compute_pdf,total_time_determine_next_question,total_time_llm_response,total_time,api_calls
1000,2,Naive,,,,,,620.4267184858049,1085
1000,2,Max_Prob,0.0004968643188476562,0.0006573200225830078,0.09877204895019531,0.0008985996246337891,578.5123454635041,578.6131702964203,1011
1000,4,Naive,,,,,,1106.6247110853394,1936
1000,4,Max_Prob,0.0004229545593261719,0.025223255157470703,1.5172066688537598,0.06736159324645996,697.5958969689805,699.2061114407975,1222
1000,6,Naive,,,,,,1177.0108499894566,2052
1000,6,Max_Prob,0.0005390644073486328,0.07631635665893555,8.304969310760498,0.5023789405822754,883.751443835067,892.635647507476,1543
1000,8,Naive,,,,,,1156.1467728626894,2021
1000,8,Max_Prob,0.0005671977996826172,0.14555001258850098,13.756456136703491,0.9488048553466797,993.6521896382568,1008.5035678406952,1736
1000,10,Naive,,,,,,1229.147186932593,2144
1000,10,Max_Prob,0.0006399154663085938,0.24329686164855957,18.609349250793457,1.9210925102233887,1044.7873900222507,1065.5617685603825,1828
