n,k,method,total_time_init_candidates_set,total_time_update_bounds,total_time_compute_pdf,total_time_determine_next_question,total_time_llm_response,total_time,api_calls
1000,2,Naive,,,,,,716.4008389926606,1253
1000,2,Max_Prob,0.00019598007202148438,0.00010967254638671875,0.015697002410888672,0.00015044212341308594,573.1593588620194,573.1755119591721,1005
1000,4,Naive,,,,,,1041.3896700216587,1813
1000,4,Max_Prob,0.0002200603485107422,0.002233743667602539,0.20787334442138672,0.006567478179931641,626.0027434943617,626.2196381209791,1096
1000,6,Naive,,,,,,1074.6974346735656,1875
1000,6,Max_Prob,0.00021028518676757812,0.005798816680908203,0.5741989612579346,0.11991333961486816,693.2653093660514,693.9654307687919,1216
1000,8,Naive,,,,,,1193.4654452951368,2081
1000,8,Max_Prob,0.00021696090698242188,0.10388994216918945,2.44559383392334,1.1492996215820312,907.5176472559725,911.2166476145541,1589
1000,10,Naive,,,,,,1212.652712439616,2120
1000,10,Max_Prob,0.000240325927734375,0.10862588882446289,3.0803542137145996,1.6811292171478271,939.9678984636387,944.8382481092533,1645
