n,k,method,total_time_init_candidates_set,total_time_update_bounds,total_time_compute_pdf,total_time_determine_next_question,total_time_llm_response,total_time,api_calls
1000,2,Naive,,,,,,2702.1973379804326,4717
1000,2,Max_Prob,0.0005142688751220703,0.0007576942443847656,0.18411517143249512,0.0009794235229492188,589.4927012988076,589.6790678568825,1031
1000,4,Naive,,,,,,33569.72911174446,58786
1000,4,Max_Prob,0.0007510185241699219,0.013193130493164062,5.5631444454193115,0.07567024230957031,788.3754364665772,794.0281953033234,1382
1000,6,Naive,,,,,,51462.96768571265,89914
1000,6,Max_Prob,0.000858306884765625,0.07483577728271484,54.87253260612488,1.2879281044006348,1483.1161609478224,1539.3523157425154,2600
1000,8,Naive,,,,,,54597.52241003471,95316
1000,8,Max_Prob,0.0010805130004882812,0.23685574531555176,245.1701638698578,9.328340768814087,2826.031420006576,3080.767860903564,4973
1000,10,Naive,,,,,,54422.23884964738,95031
1000,10,Max_Prob,0.001066446304321289,0.4331049919128418,429.2613790035248,29.04490327835083,4219.478536094332,4678.218989814425,7420
