n,k,method,total_time_init_candidates_set,total_time_update_bounds,total_time_compute_pdf,total_time_determine_next_question,total_time_llm_response,total_time,api_calls
1000,2,Naive,,,,,,5506.196107141873,5550
1000,2,Max_Prob,0.09612321853637695,0.0009610652923583984,7.923462629318237,0.004800319671630859,702.047244066354,710.0725912991726,1017
1000,4,Naive,,,,,,39507.69185913365,62530
1000,4,Max_Prob,0.0991523265838623,0.01650404930114746,52.0299711227417,1.294299602508545,854.729807639164,908.1697347402993,1291
1000,6,Naive,,,,,,50564.483837804066,78095
1000,6,Max_Prob,0.2003307342529297,1.732630729675293,922.9147667884827,23.271597862243652,1612.8756374352672,2560.9949635499215,2610
1000,8,Naive,,,,,,63630.42462383117,96683
1000,8,Max_Prob,0.19476103782653809,5.343342065811157,3505.806195497513,156.03808426856995,3092.8132597140575,6760.195642583778,5213
1000,10,Naive,,,,,,71714.66011732255,107120
1000,10,Max_Prob,0.10366272926330566,9.877562046051025,7181.641419172287,490.11216402053833,6004.645673353403,13686.380481321543,10338
